objectid,año,tmean_weighted,precipitation_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,income1,income2,income3,income4,income5,GDPpc,deathr,CO2,lnGDPpc,lnCO2,PI0,PI1,PI2,pm25,region_wb,pm25_nmeses_1_le5,pm25_nmeses_2_5to10,pm25_nmeses_3_10to15,pm25_nmeses_4_15to25,pm25_nmeses_5_25to35,pm25_nmeses_6_gt35,pm25_mean,iso3,_m_iso,wind_nmeses_1_0to90,wind_nmeses_2_90to180,wind_nmeses_3_180to270,wind_nmeses_4_270to360,n_stag,wind_spd_mean,p_stag,wdirty,p_wdirty,regWB,regWB_1,regWB_2,regWB_3,regWB_4,regWB_5,regWB_6,regWB_7,regWB_8,i_reg1_bin1,i_reg1_bin2,i_reg1_bin3,i_reg1_bin4,i_reg2_bin1,i_reg2_bin2,i_reg2_bin3,i_reg2_bin4,i_reg3_bin1,i_reg3_bin2,i_reg3_bin3,i_reg3_bin4,i_reg4_bin1,i_reg4_bin2,i_reg4_bin3,i_reg4_bin4,i_reg5_bin1,i_reg5_bin2,i_reg5_bin3,i_reg5_bin4,i_reg6_bin1,i_reg6_bin2,i_reg6_bin3,i_reg6_bin4,_m_wind,shift_q1,shift_q2,shift_q3,shift_q4,shift_dirty,z_wind,lnz_wind,_m_shift,lnpm25,lnq1,lnq2,lnq3,lnq4,lnshift_dirty,_m_shift2,lnpm25_10,_est_model2,_est_model1,_est_model3,_est_model4,_est_model5
169,2016,26.742657,2509.808443069458,72.368645,0,28.820061,14.080168,0,0,0,1,0,3130.910640860229,5.695,122.2148,8.0490789,4.8057799,35.110001,27.58,42.380001,18.5,East Asia & Pacific,0,0,0,12,0,0,19.482481,PHL,matched (3),7,1,4,0,0,3.0269802,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),21923.09,9964.7852,182105.23,66575.133,248680.38,280568.25,12.544572,matched (3),2.9695156,10.933876,10.366778,13.296136,13.780659,14.260608,matched (3),31.156332,1,1,1,1,1
169,2017,26.32172,3058.447647094727,74.125771,0,28.246313,16.346752,0,0,0,1,0,3289.472268098853,5.665,136.584,8.0984821,4.9169397,36.799999,28.870001,44.48,16.700001,East Asia & Pacific,0,0,0,12,0,0,20.435863,PHL,matched (3),7,2,3,0,0,2.943428,0,3,.25,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),25791.018,8552.6377,126639.62,94771.883,221411.5,255755.16,12.451976,matched (3),3.0172913,10.933167,10.379148,13.345313,13.787623,14.283874,matched (3),31.657597,1,1,1,1,1
169,2018,26.478832,2804.668281555176,72.207199,0,28.221827,15.731287,0,0,0,1,0,3439.100523349511,5.631,142.3094,8.1429653,4.9580035,38.5,30.200001,46.599998,14.2,East Asia & Pacific,0,0,0,12,0,0,19.79018,PHL,matched (3),7,1,2,2,0,2.9042263,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),25146.014,5043.7749,188006.84,244414.56,432421.41,462611.19,13.044642,matched (3),2.9851859,10.912251,10.353575,13.415123,13.777617,14.305854,matched (3),31.320745,1,1,1,1,1
169,2019,26.526394,2403.013679504395,71.163818,0,28.274811,13.634974,0,0,0,1,0,3589.613636486287,5.609,148.8007,8.1857996,5.0026078,40.23,31.559999,48.720001,15.8,East Asia & Pacific,0,0,0,12,0,0,20.769932,PHL,matched (3),7,2,3,0,0,3.1656406,0,3,.25,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),24271.859,11571.736,152768.31,73372.695,226141,261984.61,12.476041,matched (3),3.0335064,10.901292,10.368091,13.410635,13.782286,14.306775,matched (3),31.827726,1,1,1,1,1
169,2020,26.685123,2494.367774963379,71.294197,0,28.727663,14.503298,0,0,0,1,0,3195.53888262264,5.566,136.679,8.0695114,4.917635,41.959999,32.950001,50.830002,13.8,East Asia & Pacific,0,0,1,11,0,0,18.814377,PHL,matched (3),6,2,2,2,0,3.2824228,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),19788.453,10333.29,122010.41,127404.89,249415.31,279537.06,12.54089,matched (3),2.9346213,10.84904,10.320723,13.35872,13.730449,14.254906,matched (3),30.790218,1,1,1,1,1
170,2000,26.240395,2040.80567741394,61.389263,0,26.298914,9.9710922,0,0,0,1,0,2011.980470686364,8.101000000000001,11.4488,7.6068749,2.4378848,18.32,14.76,21.690001,19.6,South Asia,0,0,2,9,1,0,19.452854,LKA,matched (3),3,1,8,0,0,3.1673648,0,8,.66666669,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),153783.95,11173.554,22643.373,269014.91,291658.28,456615.78,13.031597,matched (3),2.9679937,13.454051,11.504639,10.52533,14.073487,14.101858,matched (3),31.140364,1,1,1,1,1
170,2001,26.366724,1684.789039611816,60.035812,0,26.617647,9.7653131,0,0,0,1,0,1965.820911226563,7.958,11.3562,7.5836654,2.4297638,18.99,15.26,22.51,21.5,South Asia,0,0,0,7,4,1,23.828451,LKA,matched (3),5,1,6,0,0,2.820173,0,6,.5,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),248628.66,29334.334,19880.455,274070.34,293950.81,571913.81,13.256743,matched (3),3.1708803,13.469284,11.533732,10.575923,14.100074,14.129125,matched (3),33.269062,1,1,1,1,1
170,2002,26.479445,1988.997890472412,60.415703,0,26.779339,10.037391,0,0,0,1,0,2023.393935674962,7.86,11.8808,7.6125317,2.4749236,19.690001,15.77,23.360001,20.6,South Asia,0,0,1,7,4,0,21.938364,LKA,matched (3),4,4,4,0,0,2.6851697,0,4,.33333334,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),255531.94,50572.336,14434.55,261922.92,276357.47,582461.75,13.275019,matched (3),3.0882368,13.504321,11.562899,10.603915,14.108459,14.138076,matched (3),32.401962,1,1,1,1,1
170,2003,26.471613,1989.883996963501,58.995789,0,26.749371,10.100421,0,0,0,1,0,2122.215144058703,7.765,12.8476,7.6602159,2.5531571,20.4,16.309999,24.24,21,South Asia,0,0,2,5,5,0,23.437815,LKA,matched (3),5,1,6,0,0,2.5523586,0,6,.5,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),263392.59,46356.945,19997.992,134452.42,154450.42,464199.94,13.048071,matched (3),3.1543508,13.559018,11.589496,10.640327,14.135147,14.16505,matched (3),33.095634,1,1,1,1,1
170,2004,26.200113,2365.199935913086,61.312057,0,26.315098,10.745264,0,0,0,1,0,2216.272054374729,9.451000000000001,13.2768,7.7035818,2.5860181,21.139999,16.860001,25.129999,20.6,South Asia,0,0,0,8,4,0,23.161871,LKA,matched (3),3,2,5,2,0,2.490927,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),337772.97,28170.957,19597.578,511868.5,531466.06,897410,13.707268,matched (3),3.1425073,13.624022,11.630166,10.691201,14.174434,14.204679,matched (3),32.971371,1,1,1,1,1
170,2005,26.34535,1862.429084777832,61.851845,0,26.543259,9.6624937,0,0,0,1,0,2332.652317903205,7.489,14.4186,7.7547612,2.668519,21.9,17.42,26.059999,22.700001,South Asia,0,0,0,7,3,2,25.954615,LKA,matched (3),1,2,8,1,0,2.981869,0,9,.75,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),153503.16,21123.4,29334.539,241183.78,270518.31,445144.88,13.006155,matched (3),3.2563493,13.681253,11.662985,10.707919,14.214581,14.244137,matched (3),34.16581,1,1,1,1,1
170,2006,26.313419,2491.850387573242,63.935097,0,26.514013,11.310549,0,0,0,1,0,2486.647621748515,7.576,12.8886,7.8186908,2.5563433,22.68,18,27,24.5,South Asia,0,0,0,6,5,1,25.16774,LKA,matched (3),5,0,7,0,0,3.0635455,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),339051.59,18722.389,26737.781,444390.63,471128.41,828902.38,13.627857,matched (3),3.225563,13.724881,11.676174,10.731371,14.261604,14.290482,matched (3),33.842796,1,1,1,1,1
170,2007,26.264265,1890.828464508057,62.062828,0,26.358957,10.877483,0,0,0,1,0,2628.156803156502,7.631,14.1129,7.8740382,2.6470892,23.48,18.59,27.969999,21.700001,South Asia,0,0,0,7,4,1,25.617346,LKA,matched (3),3,2,6,1,0,2.9408214,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),253098.33,35758.07,26852.723,304258.19,331110.91,619967.31,13.337422,matched (3),3.2432697,13.737,11.738082,10.761929,14.306552,14.335022,matched (3),34.028576,1,1,1,1,1
170,2008,26.172642,2277.366607666016,63.175339,0,26.208443,11.483773,0,0,0,1,0,2756.121979848153,7.77,13.3,7.9215798,2.587764,24.290001,19.190001,28.969999,21.9,South Asia,0,0,1,5,5,1,25.505573,LKA,matched (3),3,1,8,0,0,2.8332074,0,8,.66666669,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),195401.22,25569.844,31956.637,242977.17,274933.81,495904.88,13.11414,matched (3),3.2388971,13.743463,11.751012,10.803645,14.333183,14.36208,matched (3),33.982697,1,1,1,1,1
170,2009,26.563173,1766.499996185303,60.90073,0,26.849979,9.6498299,0,0,0,1,0,2826.235415353544,8.987,12.7759,7.946701,2.5475607,25.129999,19.790001,29.99,21.700001,South Asia,0,0,0,6,4,2,26.222553,LKA,matched (3),5,1,5,1,0,2.9644747,0,6,.5,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),313636.31,48597.516,23999.885,289704.56,313704.44,675938.25,13.423857,matched (3),3.2666199,13.742977,11.760374,10.80516,14.385206,14.412699,matched (3),34.273567,1,1,1,1,1
170,2010,26.583893,2108.357975006104,65.581879,0,27.078356,11.062895,0,0,0,1,0,3025.301151041824,7.369,13.5168,8.0147657,2.6039333,25.98,20.4,31.030001,23.799999,South Asia,0,0,0,6,3,3,26.507751,LKA,matched (3),4,1,7,0,0,2.756012,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),307682.16,23151.088,29040.445,487979.38,517019.84,847853.06,13.650462,matched (3),3.2774372,13.769617,11.789389,10.847349,14.414774,14.442612,matched (3),34.387062,1,1,1,1,1
170,2011,26.408718,1821.061069488525,61.966377,0,26.734892,9.2195358,0,0,0,1,0,3257.447440345305,7.371,15.9065,8.0886993,2.7667279,26.84,21.01,32.09,24,South Asia,0,0,0,6,3,3,27.24024,LKA,matched (3),3,1,8,0,0,3.0990498,0,8,.66666669,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),265689.84,19558.563,31420.799,421193.59,452614.41,737862.81,13.511513,matched (3),3.3046954,13.808674,11.829201,10.878667,14.448861,14.476623,matched (3),34.673058,1,1,1,1,1
170,2012,26.608524,1985.83201789856,62.679249,0,27.011044,9.9030066,0,0,0,1,0,3512.134256274032,7.181,17.8929,8.1639795,2.8844039,27.709999,21.629999,33.18,24.5,South Asia,0,0,0,6,5,1,24.382078,LKA,matched (3),2,3,7,0,0,3.338634,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),171906.08,31867.826,30336.803,274145.13,304481.94,508255.84,13.138741,matched (3),3.1938484,13.823697,11.862759,10.925797,14.486383,14.51441,matched (3),33.510044,1,1,1,1,1
170,2013,26.350559,1787.865604400635,63.128292,0,26.669519,9.4436712,0,0,0,1,0,3634.617028533613,7.092,14.8356,8.1982594,2.6970296,28.6,22.27,34.279999,24.9,South Asia,0,0,0,6,4,2,25.051756,LKA,matched (3),5,1,6,0,0,2.9338388,0,6,.5,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),378847.72,25704.352,27681.779,652509.81,680191.56,1084743.6,13.896854,matched (3),3.2209439,13.802305,11.87116,10.958479,14.510451,14.538716,matched (3),33.794334,1,1,1,1,1
170,2014,26.500885,2108.396503448486,64.044151,0,26.844341,9.8250427,0,0,0,1,0,3846.826238397237,6.979,17.8791,8.2550039,2.8836324,29.51,22.93,35.41,23.200001,South Asia,0,0,0,8,3,1,23.955536,LKA,matched (3),4,1,5,2,0,2.8985767,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),387898.81,32139.148,25455.217,771452.06,796907.31,1216945.3,14.011854,matched (3),3.1761994,13.743052,11.90799,10.985888,14.549403,14.577348,matched (3),33.324871,1,1,1,1,1
170,2015,26.478189,2778.049116134644,62.024918,0,26.784157,12.697183,0,0,0,1,0,3990.353117394455,6.98,19.7083,8.2916346,2.9810398,30.43,23.6,36.549999,21.299999,South Asia,0,0,0,9,3,0,21.526978,LKA,matched (3),2,3,7,0,0,2.7637136,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),160284.22,37253.43,30879.641,262490.44,293370.09,490907.72,13.104012,matched (3),3.0693069,13.724136,11.901956,10.985048,14.559962,14.587595,matched (3),32.203346,1,1,1,1,1
170,2016,26.874235,1783.237766265869,61.262337,0,27.288622,8.1056547,0,0,0,1,0,4174.636995728185,6.896,23.4839,8.3367825,3.1563151,31.370001,24.299999,37.720001,23.200001,South Asia,0,0,0,9,1,2,23.228695,LKA,matched (3),4,1,6,1,0,3.0624244,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),325176.5,32385.701,30478.857,672178.25,702657.13,1060219.3,13.873986,matched (3),3.1453884,13.691227,11.893167,10.983322,14.559632,14.587227,matched (3),33.001598,1,1,1,1,1
170,2017,26.57518,1971.947120666504,61.966446,0,26.928875,10.092033,0,0,0,1,0,4427.542550698314,7.029,23.4029,8.3956003,3.1528599,32.32,25.01,38.889999,23.700001,South Asia,0,0,0,8,4,0,23.112211,LKA,matched (3),3,2,5,2,0,2.9533894,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),243386.59,31017.799,29377.443,582910,612287.44,886691.81,13.695252,matched (3),3.1403611,13.693816,11.932845,11.005589,14.584893,14.612407,matched (3),32.948853,1,1,1,1,1
170,2018,26.463921,2215.242202758789,64.530205,0,26.746758,10.184692,0,0,0,1,0,4495.710462844182,7.037,21.9788,8.4108791,3.0900784,33.279999,25.73,40.080002,25.9,South Asia,0,0,0,7,2,3,27.119497,LKA,matched (3),4,1,6,1,0,2.7553921,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),258260.2,35997.691,31613.369,527873.5,559486.88,853744.75,13.657388,matched (3),3.3002529,13.671423,11.98168,11.018732,14.618328,14.645296,matched (3),34.626446,1,1,1,1,1
170,2019,26.806732,2405.80885219574,64.367699,0,27.264675,9.8444777,0,0,0,1,0,4458.434427258489,7.072,23.6342,8.4025526,3.1626949,34.25,26.459999,41.259998,24.799999,South Asia,0,0,1,6,5,0,22.585005,LKA,matched (3),4,1,7,0,0,3.0554101,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),234013.47,39587.281,32448.285,388564.34,421012.63,694613.38,13.451111,matched (3),3.1172862,13.663218,11.983509,11.05216,14.615684,14.643628,matched (3),32.706749,1,1,1,1,1
170,2020,26.777927,1958.44712638855,62.047737,0,27.224998,10.384343,0,0,0,1,0,4229.749594418543,7.056,22.1776,8.3498983,3.0990827,35.220001,27.209999,42.450001,24.4,South Asia,0,0,2,8,2,0,20.85861,LKA,matched (3),4,1,7,0,0,2.6425591,0,7,.58333331,South Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),244243.45,47281.793,33445.797,303306.91,336752.72,628277.94,13.350738,matched (3),3.0377669,13.614844,11.934815,11.039417,14.574905,14.603634,matched (3),31.872429,1,1,1,1,1
173,2000,25.121758,1201.492506027222,51.589397,0,25.223085,13.962914,0,1,0,0,0,32325.79221150099,5.706,.9134,10.38362,-.09058138,37.41,28.52,45.57,7.5,Latin America & Caribbean,0,9,3,0,0,0,8.5467501,BHS,matched (3),7,3,2,0,0,5.4880228,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,matched (3),90691.164,96484.984,19681.316,9185.5049,28866.82,216042.97,12.283233,matched (3),2.1455512,12.001767,12.770261,11.863416,11.009619,12.218145,matched (3),22.51125,1,1,1,1,1
173,2001,25.244307,1397.867205619812,54.4146,0,25.580353,14.80832,0,1,0,0,0,32710.50348016301,5.757,.9286,10.395452,-.074077204,37.470001,28.559999,45.650002,8.3000002,Latin America & Caribbean,0,9,3,0,0,0,8.4249887,BHS,matched (3),5,5,1,1,0,6.4579158,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,matched (3),73736.945,131496.42,10857.123,10261.386,21118.51,226351.88,12.329846,matched (3),2.1312022,12.00379,12.764648,11.862099,10.981092,12.20878,matched (3),22.360699,1,1,1,1,1
173,2002,25.611113,1275.429920196533,55.896671,0,26.283838,14.435623,0,1,0,0,0,33155.15203382206,5.785,.9987,10.408954,-.0013008458,37.529999,28.58,45.720001,6.6999998,Latin America & Caribbean,0,12,0,0,0,0,7.6961689,BHS,matched (3),5,5,2,0,0,4.5693126,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,matched (3),76104.891,121214.44,17538.035,7779.79,25317.826,222637.16,12.313298,matched (3),2.0407226,12.006331,12.777597,11.8501,10.974936,12.198496,matched (3),21.411381,1,1,1,1,1
173,2003,25.487062,1144.982200622559,54.387047,0,26.117504,13.818654,0,1,0,0,0,32301.7272153067,5.791,.7494,10.382876,-.2884824,37.57,28.59,45.790001,7.4000001,Latin America & Caribbean,0,11,1,0,0,0,7.8740349,BHS,matched (3),4,7,0,1,0,6.3015599,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,matched (3),80925.695,123603.62,3148.9507,10717.408,13866.359,218395.67,12.294064,matched (3),2.0635707,12.020248,12.728935,11.859306,10.958856,12.20033,matched (3),21.651106,1,1,1,1,1
173,2004,25.282017,884.053014755249,52.294025,0,25.56735,11.651462,0,1,0,0,0,32149.93406474907,5.835,.8188,10.378165,-.19991542,37.599998,28.59,45.849998,7.4000001,Latin America & Caribbean,0,12,0,0,0,0,7.8298879,BHS,matched (3),6,4,2,0,0,6.1608915,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,matched (3),74516.219,126159.35,11846.886,254.99516,12101.881,212777.45,12.268003,matched (3),2.0579481,12.046019,12.722929,11.873165,10.943938,12.205958,matched (3),21.592112,1,1,1,1,1
173,2005,25.269735,1229.867878913879,53.455647,0,25.714533,14.413822,0,1,0,0,0,32791.13127407819,5.818,.8009,10.397913,-.22201918,37.630001,28.57,45.900002,8.1000004,Latin America & Caribbean,0,11,1,0,0,0,7.666018,BHS,matched (3),5,6,1,0,0,5.5453763,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,matched (3),78078.25,114499.99,12064.833,6942.1279,19006.961,211585.2,12.262383,matched (3),2.0367973,12.070675,12.704038,11.883992,10.917062,12.206256,matched (3),21.370197,1,1,1,1,1
173,2006,25.410936,1115.88784122467,53.95015,0,25.558338,13.672976,0,1,0,0,0,33153.0893732904,5.853,.9967,10.408891,-.0033054571,37.639999,28.530001,45.959999,8.5,Latin America & Caribbean,0,12,0,0,0,0,8.1388254,BHS,matched (3),5,6,0,1,0,5.6512375,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,matched (3),83392.313,118647.29,3799.2229,8147.3462,11946.569,213986.17,12.273666,matched (3),2.0966458,12.090115,12.705014,11.880569,10.888867,12.196069,matched (3),21.998131,1,1,1,1,1
173,2007,25.822227,1402.090635299683,53.936947,0,26.138302,14.950727,0,1,0,0,0,33162.16157660349,6.024,1.2186,10.409164,.19770266,37.639999,28.469999,46.009998,7.3000002,Latin America & Caribbean,0,11,1,0,0,0,7.6654439,BHS,matched (3),9,0,3,0,0,6.4789338,0,3,.25,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,matched (3),92742,97167.75,18138.549,4838.4414,22976.99,212886.73,12.268516,matched (3),2.0367224,12.096098,12.722834,11.885934,10.883499,12.198541,matched (3),21.369411,1,1,1,1,1
173,2008,25.444906,1200.160343170166,53.668777,0,25.793703,14.515762,0,1,0,0,0,31933.65482822605,6.128,1.2618,10.371416,.23253927,37.630001,28.4,46.049999,6.5,Latin America & Caribbean,1,11,0,0,0,0,6.7508392,BHS,matched (3),5,6,0,1,0,6.874651,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,matched (3),84059.625,133866.59,5804.1094,8627.002,14431.111,232357.33,12.356031,matched (3),1.9096668,12.087327,12.733258,11.8613,10.84824,12.171066,matched (3),20.036335,1,1,1,1,1
173,2009,25.545576,1131.791481971741,53.636517,0,25.875063,13.415106,0,1,0,0,0,30162.80494953636,6.257,1.0528,10.314364,.051453281,37.619999,28.299999,46.099998,6.5999999,Latin America & Caribbean,2,9,1,0,0,0,6.9436469,BHS,matched (3),5,5,0,2,0,5.1299047,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,matched (3),71088.266,105232.43,16101.64,8192.4531,24294.094,200614.78,12.209142,matched (3),1.9378271,12.073097,12.736362,11.850063,10.784686,12.146158,matched (3),20.331797,1,1,1,1,1
173,2010,24.516098,1222.879301071167,51.929703,0,24.689526,14.182091,0,1,0,0,0,30199.01878699799,6.269,1.2,10.315565,.18232156,37.599998,28.200001,46.150002,6.5,Latin America & Caribbean,1,11,0,0,0,0,6.9149055,BHS,matched (3),3,6,1,2,0,5.8034186,0,3,.25,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2,0,0,0,0,0,0,0,0,matched (3),71025.539,131486.58,18267.342,9348.7969,27616.139,230128.25,12.346392,matched (3),1.9336793,12.089401,12.75565,11.859637,10.779932,12.15208,matched (3),20.288277,1,1,1,1,1
173,2011,25.742702,1269.870409965515,53.645264,0,25.384165,13.683542,0,1,0,0,0,30008.1161367305,6.454,.8106,10.309223,-.20998056,37.57,28.07,46.189999,6.5,Latin America & Caribbean,0,12,0,0,0,0,7.4894428,BHS,matched (3),5,4,1,2,0,5.1399732,0,3,.25,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,0,matched (3),78591.398,141875.28,9165.8105,8509.4404,17675.25,238141.94,12.380622,matched (3),2.0134945,12.112141,12.774982,11.891843,10.752547,12.169509,matched (3),21.125702,1,1,1,1,1
173,2012,25.526815,1377.05955696106,55.393196,0,25.693176,14.448381,0,1,0,0,0,30575.16132096805,6.491,.9998,10.327943,-.00020002,37.540001,27.940001,46.240002,6.5,Latin America & Caribbean,0,10,2,0,0,0,7.5551043,BHS,matched (3),5,6,0,1,0,5.6950746,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,matched (3),75415.359,141279.86,17294.633,5506.5708,22801.205,239496.42,12.386293,matched (3),2.0222235,12.128839,12.792735,11.881195,10.752982,12.161558,matched (3),21.217287,1,1,1,1,1
173,2013,25.759441,1329.836149215698,55.513733,0,25.923336,14.702888,0,1,0,0,0,29423.30362280475,6.49,1.1242,10.289542,.11707167,37.490002,27.780001,46.279999,5.1999998,Latin America & Caribbean,2,10,0,0,0,0,6.6446762,BHS,matched (3),2,8,0,2,0,5.9249883,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,matched (3),63418.176,149011.77,14929.73,6985.1943,21914.924,234344.86,12.364549,matched (3),1.893816,12.112871,12.80599,11.88,10.773516,12.16572,matched (3),19.870029,1,1,1,1,1
173,2014,25.664923,1191.893104553223,53.191425,0,25.838253,14.149322,0,1,0,0,0,29698.75831703627,6.483,1.1222,10.298861,.11529104,37.450001,27.629999,46.32,5.6999998,Latin America & Caribbean,0,10,2,0,0,0,7.0359826,BHS,matched (3),3,5,3,1,0,6.302135,0,4,.33333334,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,0,0,0,0,0,0,0,0,matched (3),59995.148,127369.05,34079.152,5414.667,39493.82,226858.02,12.33208,matched (3),1.9510374,12.087709,12.807198,11.849474,10.7476,12.136342,matched (3),20.4704,1,1,1,1,1
